Date,High,Low,Open,Close,Volume,Adj Close,Name
2018-12-31,34.36999893188477,33.72999954223633,34.11999893188477,34.11999893188477,1773200.0,32.256526947021484,HOG
2019-01-02,34.52000045776367,33.189998626708984,33.639999389648445,34.080001831054695,1975300.0,32.218719482421875,HOG
2019-01-03,34.110000610351555,33.060001373291016,34.009998321533196,33.139999389648445,1887800.0,31.33005332946777,HOG
2019-01-04,35.040000915527344,33.34000015258789,33.540000915527344,34.68000030517578,2004800.0,32.78594207763672,HOG
2019-01-07,36.02999877929688,34.34999847412109,34.900001525878906,35.709999084472656,3019200.0,33.75969696044922,HOG
2019-01-08,36.5099983215332,35.59000015258789,36.09000015258789,36.43000030517578,1725000.0,34.440372467041016,HOG
2019-01-09,36.91999816894531,36.36000061035156,36.63999938964844,36.47999954223633,1681600.0,34.48764038085937,HOG
2019-01-10,36.77000045776367,36.08000183105469,36.2599983215332,36.599998474121094,1049200.0,34.601085662841804,HOG
2019-01-11,36.810001373291016,36.310001373291016,36.310001373291016,36.54999923706055,1217800.0,34.553817749023445,HOG
2019-01-14,37.290000915527344,36.09000015258789,36.27999877929688,36.84000015258789,1633400.0,34.82798385620117,HOG
2019-01-15,37.11000061035156,36.47000122070313,36.88999938964844,36.97999954223633,2124300.0,34.960338592529304,HOG
2019-01-16,37.43999862670898,36.68000030517578,36.75,37.06999969482422,1749900.0,35.04541778564453,HOG
2019-01-17,37.54999923706055,36.38999938964844,36.77000045776367,37.27999877929688,1852700.0,35.24394989013672,HOG
2019-01-18,37.650001525878906,37.209999084472656,37.349998474121094,37.43000030517578,2639800.0,35.38575744628906,HOG
2019-01-22,37.34000015258789,36.11000061035156,37.34000015258789,36.33000183105469,2221900.0,34.345836639404304,HOG
2019-01-23,36.88999938964844,35.70000076293945,36.540000915527344,36.04999923706055,1886700.0,34.081130981445305,HOG
2019-01-24,36.709999084472656,35.7400016784668,36.040000915527344,36.5,1963300.0,34.50654983520508,HOG
2019-01-25,37.27999877929688,36.72000122070313,36.72000122070313,36.88000106811523,1797900.0,34.865795135498054,HOG
2019-01-28,36.77000045776367,36.13000106811523,36.43000030517578,36.61000061035156,3413900.0,34.61054229736328,HOG
2019-01-29,35.27000045776367,33.150001525878906,33.200000762939446,34.759998321533196,9943600.0,32.861576080322266,HOG
2019-01-30,36.61000061035156,34.11999893188477,34.610000610351555,36.47999954223633,6550200.0,34.48764038085937,HOG
2019-01-31,36.97000122070313,36.11999893188477,36.400001525878906,36.86000061035156,4680100.0,34.84688186645508,HOG
2019-02-01,37.09000015258789,36.29999923706055,36.54999923706055,36.650001525878906,2725800.0,34.64835739135742,HOG
2019-02-04,36.88000106811523,36.29999923706055,36.400001525878906,36.56999969482422,1676000.0,34.57272720336914,HOG
2019-02-05,36.86999893188477,36.209999084472656,36.68000030517578,36.61000061035156,2044400.0,34.61054229736328,HOG
2019-02-06,36.709999084472656,36.2400016784668,36.59000015258789,36.400001525878906,1376100.0,34.41201400756836,HOG
2019-02-07,36.08000183105469,35.049999237060554,36.08000183105469,35.599998474121094,2284600.0,33.65570068359375,HOG
2019-02-08,35.38999938964844,34.759998321533196,35.33000183105469,35.25,1533100.0,33.324817657470696,HOG
2019-02-11,35.7599983215332,35.310001373291016,35.38999938964844,35.689998626708984,1274100.0,33.74078750610352,HOG
2019-02-12,36.47999954223633,35.93000030517578,36.09000015258789,35.97999954223633,1662600.0,34.014949798583984,HOG
2019-02-13,36.70000076293945,36.040000915527344,36.040000915527344,36.5,1482300.0,34.50654983520508,HOG
2019-02-14,36.93999862670898,36.0099983215332,36.22000122070313,36.68000030517578,2163000.0,34.67671585083008,HOG
2019-02-15,37.43999862670898,36.86999893188477,37.11000061035156,37.29999923706055,2225300.0,35.262855529785156,HOG
2019-02-19,37.22999954223633,36.849998474121094,37.22000122070313,37.11000061035156,1470500.0,35.08323287963867,HOG
2019-02-20,37.4900016784668,36.83000183105469,37.060001373291016,37.27000045776367,1023000.0,35.2344970703125,HOG
2019-02-21,37.54999923706055,37.11999893188477,37.2400016784668,37.43000030517578,1144600.0,35.38575744628906,HOG
2019-02-22,37.540000915527344,36.77999877929688,37.52999877929688,37.11000061035156,1302300.0,35.08323287963867,HOG
2019-02-25,37.83000183105469,37.310001373291016,37.459999084472656,37.59000015258789,1401200.0,35.53702163696289,HOG
