Date,High,Low,Open,Close,Volume,Adj Close,Name
2006-01-03,16.930265426635742,16.642704010009766,16.926671981811527,16.80445671081543,4135700.0,12.673181533813475,YUM
2006-01-04,16.973400115966793,16.69662094116211,16.80445671081543,16.948238372802734,7202800.0,12.781612396240234,YUM
2006-01-05,17.69590187072754,17.239397048950195,17.239397048950195,17.670740127563477,7962900.0,13.326485633850098,YUM
2006-01-06,18.112869262695312,17.59525489807129,17.972681045532227,17.62041664123535,7015600.0,13.28853988647461,YUM
2006-01-09,17.80733299255371,17.577281951904293,17.59525489807129,17.757009506225586,4077000.0,13.39155387878418,YUM
2006-01-10,17.81092643737793,17.61322784423828,17.631200790405273,17.742631912231445,4706300.0,13.380703926086426,YUM
2006-01-11,17.746225357055664,17.451473236083984,17.6815242767334,17.559309005737305,2893200.0,13.273378372192385,YUM
2006-01-12,17.512580871582028,17.275341033935547,17.469446182250973,17.275341033935547,5141100.0,13.05872631072998,YUM
2006-01-13,17.487419128417972,17.271747589111328,17.343637466430664,17.271747589111328,4258600.0,13.056008338928224,YUM
2006-01-17,17.268152236938473,16.984184265136722,17.217828750610348,17.059669494628903,4129300.0,12.8956937789917,YUM
2006-01-18,17.318475723266598,17.00215721130371,17.020130157470707,17.156721115112305,2111500.0,12.969058990478516,YUM
2006-01-19,17.30409812927246,17.070453643798828,17.109992980957028,17.250179290771484,2583600.0,13.039701461791992,YUM
2006-01-20,17.232206344604492,16.768512725830078,17.181882858276367,16.89791488647461,4716300.0,12.773420333862305,YUM
2006-01-23,17.048885345458984,16.872753143310547,16.930265426635742,17.00215721130371,2463400.0,12.852217674255373,YUM
2006-01-24,17.09561538696289,16.822429656982422,17.041696548461914,17.088424682617188,3086600.0,12.917431831359865,YUM
2006-01-25,17.588066101074222,17.167505264282227,17.174694061279293,17.566499710083008,5202300.0,13.278817176818848,YUM
2006-01-26,17.6815242767334,17.49820327758789,17.61322784423828,17.552120208740234,3582900.0,13.267946243286133,YUM
2006-01-27,18.069734573364254,17.577281951904293,17.60244369506836,18.055355072021484,4529600.0,13.648350715637207,YUM
2006-01-30,18.051761627197266,17.69590187072754,17.969087600708008,17.879222869873047,3093800.0,13.515209197998047,YUM
2006-01-31,17.868440628051758,17.663551330566406,17.685117721557614,17.78217124938965,4705700.0,13.44184112548828,YUM
2006-02-01,18.080516815185547,17.667146682739258,17.667146682739258,18.044572830200195,4041400.0,13.640203475952148,YUM
2006-02-02,18.20632553100586,17.88641357421875,18.00862693786621,17.972681045532227,4759700.0,13.585859298706055,YUM
2006-02-03,18.18475914001465,17.90438461303711,17.972681045532227,18.134435653686523,4302000.0,13.7081298828125,YUM
2006-02-06,18.429187774658203,18.030193328857425,18.048166275024414,18.39324188232422,4818400.0,13.903767585754395,YUM
2006-02-07,18.71675109863281,18.08770751953125,18.60172462463379,18.173974990844727,5888900.0,13.738018989562988,YUM
2006-02-08,18.170381546020508,17.79295539855957,18.134435653686523,17.965492248535156,4093400.0,13.58042812347412,YUM
2006-02-09,18.062545776367188,17.70668601989746,17.918764114379886,17.71387481689453,5087900.0,13.390220642089846,YUM
2006-02-10,18.019411087036133,17.71387481689453,17.739036560058594,17.99784278869629,3428200.0,13.604877471923828,YUM
2006-02-13,18.037384033203125,17.760602951049805,17.918764114379886,18.00503158569336,2411400.0,13.610307693481445,YUM
2006-02-14,18.235082626342773,17.90797996520996,18.00862693786621,18.173974990844727,2794700.0,13.738018989562988,YUM
2006-02-15,18.231487274169922,17.9223575592041,18.044572830200195,18.18475914001465,3554500.0,13.746169090270994,YUM
2006-02-16,18.19554328918457,18.026599884033203,18.09489631652832,18.15240859985352,2825900.0,13.721720695495605,YUM
2006-02-17,18.145219802856445,17.969087600708008,18.09848976135254,17.972681045532227,2790900.0,13.585859298706055,YUM
2006-02-21,17.987060546875,17.458662033081055,17.943925857543945,17.659955978393555,4858400.0,13.34946346282959,YUM
2006-02-22,17.933141708374023,17.70668601989746,17.742631912231445,17.739036560058594,3140800.0,13.409238815307615,YUM
2006-02-23,18.00862693786621,17.70309066772461,17.749820709228516,17.929546356201172,3015600.0,13.553253173828125,YUM
2006-02-24,17.947519302368164,17.627605438232422,17.90079116821289,17.8828182220459,2636700.0,13.517929077148438,YUM
2006-02-27,17.965492248535156,17.69590187072754,17.918764114379886,17.771387100219727,3179500.0,13.433694839477539,YUM
2006-02-28,17.79295539855957,17.120777130126953,17.6815242767334,17.145938873291016,6857900.0,12.960906982421875,YUM
2006-03-01,17.562904357910153,16.883537292480472,17.145938873291016,17.562904357910153,7698000.0,13.276097297668455,YUM
2006-03-02,17.555715560913086,17.131559371948242,17.552120208740234,17.28972053527832,6583600.0,13.069594383239744,YUM
2006-03-03,17.59525489807129,17.225017547607422,17.257368087768555,17.465852737426758,4611700.0,13.202739715576172,YUM
2006-03-06,17.519769668579098,17.318475723266598,17.50539207458496,17.383176803588867,4621700.0,13.140238761901855,YUM
2006-03-07,17.386772155761722,17.052480697631836,17.260963439941403,17.077642440795902,5229600.0,12.90927791595459,YUM
2006-03-08,17.541337966918945,17.070453643798828,17.081235885620114,17.487419128417972,4273700.0,13.219036102294922,YUM
2006-03-09,17.631200790405273,17.433500289916992,17.487419128417972,17.61322784423828,3952300.0,13.31414031982422,YUM
2006-03-10,17.645578384399414,17.49101448059082,17.61322784423828,17.534147262573242,3842700.0,13.254361152648926,YUM
2006-03-13,17.60603904724121,17.372394561767578,17.559309005737305,17.40833854675293,3108300.0,13.159259796142578,YUM
2006-03-14,17.685117721557614,17.160316467285153,17.325664520263672,17.60244369506836,3083800.0,13.305985450744627,YUM
2006-03-15,17.566499710083008,17.39036750793457,17.544931411743164,17.523365020751953,3761200.0,13.246210098266602,YUM
2006-03-16,18.080516815185547,17.588066101074222,17.588066101074222,17.979869842529297,4882100.0,13.591290473937988,YUM
2006-03-17,18.29619026184082,18.08770751953125,18.15240859985352,18.134435653686523,7570100.0,13.7081298828125,YUM
2006-03-20,18.19913673400879,17.951114654541016,18.066139221191406,18.00503158569336,2749400.0,13.610307693481445,YUM
2006-03-21,18.033788681030273,17.832494735717773,17.98346519470215,17.839683532714844,2780000.0,13.485318183898926,YUM
2006-03-22,17.965492248535156,17.49460792541504,17.49460792541504,17.879222869873047,2798100.0,13.515209197998047,YUM
