Date,High,Low,Open,Close,Volume,Adj Close,Name
2018-12-31,250.27999877929688,246.94000244140625,248.05999755859372,249.1199951171875,3123200.0,241.8778076171875,UNH
2019-01-02,246.3500061035156,241.47000122070312,245.0,243.4900054931641,4063600.0,236.4114990234375,UNH
2019-01-03,243.47999572753903,236.1300048828125,243.47999572753903,236.8500061035156,4623200.0,229.9644927978516,UNH
2019-01-04,243.4600067138672,238.8000030517578,239.8000030517578,239.6199951171875,5367600.0,232.65399169921875,UNH
2019-01-07,241.97999572753903,238.22999572753903,240.3999938964844,240.0800018310547,4133000.0,233.1006164550781,UNH
2019-01-08,244.7899932861328,239.7100067138672,242.3300018310547,243.2899932861328,3618600.0,236.2172698974609,UNH
2019-01-09,246.6300048828125,242.05999755859372,244.75999450683597,243.63999938964844,3425400.0,236.5571136474609,UNH
2019-01-10,245.13999938964844,241.41000366210938,242.0800018310547,244.8699951171875,3374100.0,237.7513427734375,UNH
2019-01-11,247.75999450683597,243.2700042724609,243.4499969482422,247.6699981689453,3967100.0,240.46995544433597,UNH
2019-01-14,249.9199981689453,246.1100006103516,246.58999633789062,248.05999755859372,4955500.0,240.8486328125,UNH
2019-01-15,256.92001342773443,247.0,250.0,256.8699951171875,5325600.0,249.4024810791016,UNH
2019-01-16,262.19000244140625,258.17001342773443,258.73001098632807,261.45999145507807,6069400.0,253.85903930664062,UNH
2019-01-17,261.739990234375,257.8900146484375,260.989990234375,259.76998901367193,3583600.0,252.2181701660156,UNH
2019-01-18,266.260009765625,260.42001342773443,262.60000610351557,265.5,4844800.0,257.7816162109375,UNH
2019-01-22,267.5,263.739990234375,264.0599975585937,265.69000244140625,4052700.0,257.966064453125,UNH
2019-01-23,269.47000122070307,263.67001342773443,267.75,267.01998901367193,2971100.0,259.25741577148443,UNH
2019-01-24,268.16000366210943,264.260009765625,266.79998779296875,266.1300048828125,2927300.0,258.39328002929693,UNH
2019-01-25,270.41000366210943,265.70001220703125,268.79998779296875,268.04998779296875,2809100.0,260.25747680664057,UNH
2019-01-28,266.92999267578125,264.6099853515625,266.89999389648443,266.76998901367193,2837300.0,259.01470947265625,UNH
2019-01-29,268.45001220703125,265.44000244140625,266.0,267.33999633789057,2173000.0,259.568115234375,UNH
2019-01-30,272.44000244140625,267.19000244140625,269.69000244140625,270.3699951171875,3659000.0,262.51004028320307,UNH
2019-01-31,271.739990234375,268.989990234375,270.48001098632807,270.20001220703125,4055100.0,262.34500122070307,UNH
